ID;URL;Name;NameWithOwner;Stargazers;PullRequests;AcceptedPullRequests;Releases;PrimaryLanguage;createdAt;updatedAt;closedIssues;totalIssues
MDEwOlJlcG9zaXRvcnkxNTQ1MjkxOQ==;https://github.com/ethereum/go-ethereum;go-ethereum;ethereum/go-ethereum;41404;8414;6045;168;Go;2013-12-26T13:05:46Z;2023-03-03T10:26:04Z;6846;7089
MDEwOlJlcG9zaXRvcnk4OTIyNzU=;https://github.com/square/retrofit;retrofit;square/retrofit;41226;1158;798;0;Java;2010-09-06T21:39:43Z;2023-02-25T01:53:12Z;2482;2627
MDEwOlJlcG9zaXRvcnk0OTk3MDY0Mg==;https://github.com/yarnpkg/yarn;yarn;yarnpkg/yarn;41092;2278;1652;150;JavaScript;2016-01-19T17:39:16Z;2022-09-05T18:54:11Z;4643;6455
MDEwOlJlcG9zaXRvcnk1NDU0NDAyMw==;https://github.com/Alvin9999/new-pac;new-pac;Alvin9999/new-pac;41091;3;0;0;;2016-03-23T08:43:36Z;2023-03-05T15:44:58Z;1002;1330
MDEwOlJlcG9zaXRvcnkyMTI2MzkwNzE=;https://github.com/bregman-arie/devops-exercises;devops-exercises;bregman-arie/devops-exercises;41007;265;216;0;Python;2019-10-03T17:31:21Z;2023-02-17T18:35:02Z;50;62
MDEwOlJlcG9zaXRvcnkyMjExOTcyMQ==;https://github.com/k88hudson/git-flight-rules;git-flight-rules;k88hudson/git-flight-rules;40875;277;216;0;;2014-07-22T20:35:09Z;2023-02-01T02:18:00Z;53;69
MDEwOlJlcG9zaXRvcnk1MjI4MTI4Mw==;https://github.com/mastodon/mastodon;mastodon;mastodon/mastodon;40592;13417;11201;186;Ruby;2016-02-22T15:01:25Z;2023-03-05T00:52:42Z;5452;9081
MDEwOlJlcG9zaXRvcnk2MjM2NzU1OA==;https://github.com/vercel/hyper;hyper;vercel/hyper;40410;3305;2692;86;TypeScript;2016-07-01T06:01:21Z;2023-02-28T06:37:39Z;2792;3634
MDEwOlJlcG9zaXRvcnk2ODk1NzkyMA==;https://github.com/justjavac/awesome-wechat-weapp;awesome-wechat-weapp;justjavac/awesome-wechat-weapp;40241;299;271;0;;2016-09-22T20:04:48Z;2022-09-29T14:49:25Z;0;0
MDEwOlJlcG9zaXRvcnkzMzc5MTc0Mw==;https://github.com/x64dbg/x64dbg;x64dbg;x64dbg/x64dbg;40000;745;597;3;C++;2015-04-11T20:48:23Z;2023-03-04T01:21:33Z;1716;2237
MDEwOlJlcG9zaXRvcnkxMzA0NjQ5NjE=;https://github.com/sharkdp/bat;bat;sharkdp/bat;39954;1262;1094;38;Rust;2018-04-21T10:52:23Z;2023-03-04T15:51:39Z;1009;1180
MDEwOlJlcG9zaXRvcnkxODcwODg2MA==;https://github.com/tiimgreen/github-cheat-sheet;github-cheat-sheet;tiimgreen/github-cheat-sheet;39953;167;129;0;;2014-04-12T16:38:42Z;2022-05-28T21:35:12Z;42;55
MDEwOlJlcG9zaXRvcnkxMzg1NDc3OTc=;https://github.com/FiloSottile/mkcert;mkcert;FiloSottile/mkcert;39884;127;52;14;Go;2018-06-25T05:33:03Z;2022-04-26T17:37:25Z;225;309
MDEwOlJlcG9zaXRvcnkxMzk4MjQ0MjM=;https://github.com/Avik-Jain/100-Days-Of-ML-Code;100-Days-Of-ML-Code;Avik-Jain/100-Days-Of-ML-Code;39870;50;6;0;;2018-07-05T09:11:43Z;2020-07-15T05:24:59Z;0;0
MDEwOlJlcG9zaXRvcnkxMzU3ODYwOTM=;https://github.com/typescript-cheatsheets/react;react;typescript-cheatsheets/react;39834;386;317;0;JavaScript;2018-06-02T04:08:16Z;2023-02-07T14:38:42Z;182;183
MDEwOlJlcG9zaXRvcnk3NzE4OTA0Mw==;https://github.com/bailicangdu/vue2-elm;vue2-elm;bailicangdu/vue2-elm;39761;49;20;0;Vue;2016-12-23T01:49:20Z;2022-07-17T07:39:38Z;506;615
MDEwOlJlcG9zaXRvcnkxODg2NjA2NjM=;https://github.com/CorentinJ/Real-Time-Voice-Cloning;Real-Time-Voice-Cloning;CorentinJ/Real-Time-Voice-Cloning;39759;115;48;0;Python;2019-05-26T08:56:15Z;2022-09-08T13:49:58Z;876;965
MDEwOlJlcG9zaXRvcnkzNTc3Mjg5Njk=;https://github.com/oven-sh/bun;bun;oven-sh/bun;39664;822;647;69;Zig;2021-04-14T00:48:17Z;2023-03-05T16:54:00Z;844;1352
MDEwOlJlcG9zaXRvcnkzMTAwMTIx;https://github.com/nwjs/nw.js;nw.js;nwjs/nw.js;39477;822;570;0;JavaScript;2012-01-04T06:21:10Z;2023-02-25T00:05:53Z;6297;7170
MDEwOlJlcG9zaXRvcnkxNjI5OTg0Nzk=;https://github.com/sherlock-project/sherlock;sherlock;sherlock-project/sherlock;39453;850;504;0;Python;2018-12-24T14:30:48Z;2023-02-27T20:26:40Z;715;749
MDEwOlJlcG9zaXRvcnkxMDExMzgzMTU=;https://github.com/d2l-ai/d2l-zh;d2l-zh;d2l-ai/d2l-zh;39331;1246;1016;16;Python;2017-08-23T04:40:24Z;2023-03-03T04:38:13Z;0;0
MDEwOlJlcG9zaXRvcnk4NDgxMTQ2Ng==;https://github.com/mqyqingfeng/Blog;Blog;mqyqingfeng/Blog;29134;8;3;0;;2017-03-13T10:04:33Z;2023-02-08T03:03:20Z;97;308
MDEwOlJlcG9zaXRvcnkxNzM3NTQzNg==;https://github.com/lukehoban/es6features;es6features;lukehoban/es6features;29124;76;41;0;;2014-03-03T18:29:30Z;2016-07-24T04:51:37Z;36;57
MDEwOlJlcG9zaXRvcnkzMDk2OTE4OA==;https://github.com/react-boilerplate/react-boilerplate;react-boilerplate;react-boilerplate/react-boilerplate;29020;1189;715;16;JavaScript;2015-02-18T14:36:32Z;2019-04-18T17:48:40Z;1822;1892
MDEwOlJlcG9zaXRvcnkyMTEyNTAyNA==;https://github.com/typicode/husky;husky;typicode/husky;28899;341;192;60;JavaScript;2014-06-23T12:14:21Z;2023-01-03T07:44:59Z;869;883
MDEwOlJlcG9zaXRvcnk5NTE4OTEzOA==;https://github.com/alibaba/p3c;p3c;alibaba/p3c;28844;130;62;0;Kotlin;2017-06-23T06:15:51Z;2022-05-11T03:50:37Z;694;823
MDEwOlJlcG9zaXRvcnkxNTA0NTc1MQ==;https://github.com/docker/compose;compose;docker/compose;28761;3511;2574;191;Go;2013-12-09T11:40:58Z;2023-03-03T10:15:40Z;6484;6701
MDEwOlJlcG9zaXRvcnk1NjkwNDE=;https://github.com/curl/curl;curl;curl/curl;28664;6506;158;65;C;2010-03-18T22:32:22Z;2023-03-03T22:26:41Z;3729;3776
MDEwOlJlcG9zaXRvcnkxOTMyMTU1NTQ=;https://github.com/n8n-io/n8n;n8n;n8n-io/n8n;28647;4623;3284;8;TypeScript;2019-06-22T09:24:21Z;2023-03-05T16:43:17Z;865;987
MDEwOlJlcG9zaXRvcnkzMjI0Nzg0Nw==;https://github.com/ReactiveX/rxjs;rxjs;ReactiveX/rxjs;28511;3778;2499;0;TypeScript;2015-03-15T06:17:10Z;2023-03-03T08:19:22Z;2874;3082
MDEwOlJlcG9zaXRvcnkxNTg3MDM5ODE=;https://github.com/lib-pku/libpku;libpku;lib-pku/libpku;28448;34;22;0;TeX;2018-11-22T13:33:06Z;2020-01-17T14:56:26Z;31;41
MDEwOlJlcG9zaXRvcnkxOTk1NzAwNzE=;https://github.com/2dust/v2rayN;v2rayN;2dust/v2rayN;38486;177;82;146;C#;2019-07-30T03:47:24Z;2023-03-05T12:08:48Z;2932;2963
MDEwOlJlcG9zaXRvcnk1Njk2OTExNg==;https://github.com/ngosang/trackerslist;trackerslist;ngosang/trackerslist;38366;46;1;0;;2016-04-24T11:57:57Z;2023-03-04T23:07:58Z;360;367
MDEwOlJlcG9zaXRvcnk2NTc5NDI5Mg==;https://github.com/styled-components/styled-components;styled-components;styled-components/styled-components;38335;1212;874;134;TypeScript;2016-08-16T06:41:32Z;2023-03-02T05:14:42Z;2524;2665
MDEwOlJlcG9zaXRvcnk5MjQ0Mzk4MA==;https://github.com/jgraph/drawio-desktop;drawio-desktop;jgraph/drawio-desktop;38171;27;17;104;Shell;2017-05-25T20:58:42Z;2023-02-03T19:15:30Z;879;1054
MDEwOlJlcG9zaXRvcnkxMDI5NjkyNDU=;https://github.com/golang-standards/project-layout;project-layout;golang-standards/project-layout;38162;113;57;0;Makefile;2017-09-09T16:33:26Z;2022-12-29T18:03:14Z;28;97
MDEwOlJlcG9zaXRvcnkyOTI2MTQ3Mw==;https://github.com/minio/minio;minio;minio/minio;37854;8952;7972;388;Go;2015-01-14T19:23:58Z;2023-03-05T04:57:35Z;6420;6443
MDEwOlJlcG9zaXRvcnk4NjgxMzQ5;https://github.com/huginn/huginn;huginn;huginn/huginn;37780;1197;939;1;Ruby;2013-03-10T06:00:31Z;2023-02-28T16:22:09Z;1437;2021
MDEwOlJlcG9zaXRvcnkxNDA2ODc0MzA=;https://github.com/dcloudio/uni-app;uni-app;dcloudio/uni-app;37761;320;208;0;JavaScript;2018-07-12T08:52:39Z;2023-03-02T12:07:02Z;2804;3770
MDEwOlJlcG9zaXRvcnkxMzYwMjY3ODk=;https://github.com/iperov/DeepFaceLab;DeepFaceLab;iperov/DeepFaceLab;37697;120;32;2;Python;2018-06-04T13:10:00Z;2022-12-31T08:42:31Z;747;1250
MDEwOlJlcG9zaXRvcnkxNzMyMjg0MzY=;https://github.com/NationalSecurityAgency/ghidra;ghidra;NationalSecurityAgency/ghidra;37671;1003;346;26;Java;2019-03-01T03:27:48Z;2023-03-03T11:33:28Z;2446;3667
MDEwOlJlcG9zaXRvcnk2NTM4ODkxNw==;https://github.com/jakevdp/PythonDataScienceHandbook;PythonDataScienceHandbook;jakevdp/PythonDataScienceHandbook;37667;180;28;0;Jupyter Notebook;2016-08-10T14:24:36Z;2018-11-30T23:26:16Z;75;174
MDEwOlJlcG9zaXRvcnkxMDg2NTQzNg==;https://github.com/dypsilon/frontend-dev-bookmarks;frontend-dev-bookmarks;dypsilon/frontend-dev-bookmarks;37581;329;129;1;;2013-06-22T13:23:55Z;2018-03-22T21:14:48Z;80;98
MDEwOlJlcG9zaXRvcnk3NTY5NTc4;https://github.com/discourse/discourse;discourse;discourse/discourse;37460;19988;17553;0;Ruby;2013-01-12T00:25:55Z;2023-03-05T17:04:56Z;0;0
MDEwOlJlcG9zaXRvcnkxMzY4MTU4MzM=;https://github.com/Dreamacro/clash;clash;Dreamacro/clash;37434;433;254;49;Go;2018-06-10T14:28:14Z;2023-02-03T13:19:06Z;1741;1812
MDEwOlJlcG9zaXRvcnk0OTYwOTU4MQ==;https://github.com/PowerShell/PowerShell;PowerShell;PowerShell/PowerShell;37414;7527;6082;136;C#;2016-01-13T23:41:35Z;2023-03-04T17:30:14Z;7613;10946
MDEwOlJlcG9zaXRvcnkxNzgwMzIzNg==;https://github.com/rclone/rclone;rclone;rclone/rclone;37330;1962;1448;90;Go;2014-03-16T16:19:57Z;2023-03-03T15:51:00Z;3988;4777
MDEwOlJlcG9zaXRvcnk0MTA1ODA1NA==;https://github.com/isocpp/CppCoreGuidelines;CppCoreGuidelines;isocpp/CppCoreGuidelines;37219;975;759;4;Python;2015-08-19T20:22:52Z;2023-02-24T17:41:01Z;860;1062
MDEwOlJlcG9zaXRvcnkyNzcyOTg4MA==;https://github.com/grpc/grpc;grpc;grpc/grpc;37193;21626;17438;239;C++;2014-12-08T18:58:53Z;2023-03-04T00:36:02Z;10044;10646
MDEwOlJlcG9zaXRvcnkzMDY1NDU0;https://github.com/impress/impress.js;impress.js;impress/impress.js;37125;371;115;15;JavaScript;2011-12-28T22:23:19Z;2023-02-02T12:14:44Z;415;468
MDEwOlJlcG9zaXRvcnk4NTgxMjc=;https://github.com/pandas-dev/pandas;pandas;pandas-dev/pandas;37077;27708;21552;93;Python;2010-08-24T01:37:33Z;2023-03-04T16:38:42Z;20505;24058
R_kgDOIj6G7A;https://github.com/f/awesome-chatgpt-prompts;awesome-chatgpt-prompts;f/awesome-chatgpt-prompts;37046;319;91;0;HTML;2022-12-05T13:54:13Z;2023-02-27T13:17:58Z;22;107
MDEwOlJlcG9zaXRvcnk5MzExMzU=;https://github.com/Leaflet/Leaflet;Leaflet;Leaflet/Leaflet;36978;3759;2762;30;JavaScript;2010-09-22T16:57:44Z;2023-02-28T19:54:48Z;4642;5000
MDEwOlJlcG9zaXRvcnkxMTczNzI4MDY=;https://github.com/yangshun/front-end-interview-handbook;front-end-interview-handbook;yangshun/front-end-interview-handbook;36833;255;220;0;JavaScript;2018-01-13T19:40:08Z;2022-12-30T09:02:24Z;74;87
MDEwOlJlcG9zaXRvcnk0NTc4MDAy;https://github.com/faif/python-patterns;python-patterns;faif/python-patterns;36730;320;262;0;Python;2012-06-06T21:02:35Z;2023-01-27T22:41:14Z;73;82
MDEwOlJlcG9zaXRvcnk4MDI3NjM5MQ==;https://github.com/GitSquared/edex-ui;edex-ui;GitSquared/edex-ui;36714;475;399;29;JavaScript;2017-01-28T09:35:02Z;2021-10-19T22:38:10Z;553;559
MDEwOlJlcG9zaXRvcnkyNzQ0Mjk2Nw==;https://github.com/fastlane/fastlane;fastlane;fastlane/fastlane;36687;7130;5975;530;Ruby;2014-12-02T17:00:38Z;2023-02-28T03:55:52Z;12243;12469
MDEwOlJlcG9zaXRvcnk2Nzk2MjY0OA==;https://github.com/vuetifyjs/vuetify;vuetify;vuetifyjs/vuetify;36604;4385;3263;462;TypeScript;2016-09-12T00:39:35Z;2023-03-05T10:30:12Z;10579;11799
MDEwOlJlcG9zaXRvcnkzNjQ0NzQzMzU=;https://github.com/google/zx;zx;google/zx;36519;196;104;55;JavaScript;2021-05-05T05:50:01Z;2023-02-27T17:38:29Z;288;314
MDEwOlJlcG9zaXRvcnk2OTYyOTQzNA==;https://github.com/FreeCodeCampChina/freecodecamp.cn;freecodecamp.cn;FreeCodeCampChina/freecodecamp.cn;36494;72;55;0;CSS;2016-09-30T03:13:43Z;2020-01-22T11:01:21Z;445;585
MDEwOlJlcG9zaXRvcnk1MzYzMTk0NQ==;https://github.com/BurntSushi/ripgrep;ripgrep;BurntSushi/ripgrep;36383;706;451;66;Rust;2016-03-11T02:02:33Z;2023-02-10T02:20:49Z;1285;1421
MDEwOlJlcG9zaXRvcnkxNzcyODE2NA==;https://github.com/hashicorp/terraform;terraform;hashicorp/terraform;36379;12900;10520;238;Go;2014-03-13T22:25:48Z;2023-03-03T19:49:55Z;17956;19551
MDEwOlJlcG9zaXRvcnk1OTIzMjE1;https://github.com/hexojs/hexo;hexo;hexojs/hexo;36275;1137;833;107;JavaScript;2012-09-23T15:17:08Z;2023-02-27T16:54:43Z;3764;3836
MDEwOlJlcG9zaXRvcnkxNDE5NDE3NA==;https://github.com/alex/what-happens-when;what-happens-when;alex/what-happens-when;36204;453;108;0;;2013-11-07T04:30:06Z;2022-02-08T21:00:31Z;29;141
MDEwOlJlcG9zaXRvcnkxOTE0ODk0OQ==;https://github.com/PhilJay/MPAndroidChart;MPAndroidChart;PhilJay/MPAndroidChart;36191;491;190;44;Java;2014-04-25T14:29:47Z;2021-06-21T13:16:58Z;2872;4864
MDEwOlJlcG9zaXRvcnkyMjgwMTY0NDM=;https://github.com/youngyangyang04/leetcode-master;leetcode-master;youngyangyang04/leetcode-master;36096;1772;1601;0;Shell;2019-12-14T12:05:42Z;2023-03-05T12:15:59Z;48;151
MDEwOlJlcG9zaXRvcnkxNjIyNzk4MjI=;https://github.com/agalwood/Motrix;Motrix;agalwood/Motrix;35988;219;144;14;JavaScript;2018-12-18T11:45:05Z;2022-02-13T14:37:37Z;498;1112
MDEwOlJlcG9zaXRvcnkxMzMyNTExMDM=;https://github.com/wagoodman/dive;dive;wagoodman/dive;35949;161;115;24;Go;2018-05-13T15:44:01Z;2021-07-02T14:26:05Z;147;272
MDEwOlJlcG9zaXRvcnkxNTQ5NTA5MjU=;https://github.com/streamich/react-use;react-use;streamich/react-use;35904;1945;1494;249;TypeScript;2018-10-27T10:16:05Z;2022-11-23T19:27:08Z;225;535
MDEwOlJlcG9zaXRvcnkyNjQ4MTg2ODY=;https://github.com/ultralytics/yolov5;yolov5;ultralytics/yolov5;35882;2373;1893;10;Python;2020-05-18T03:45:11Z;2023-02-28T03:55:23Z;7425;7657
MDEwOlJlcG9zaXRvcnkxMzcwNzg0ODc=;https://github.com/vuejs/core;core;vuejs/core;35778;3385;1880;137;TypeScript;2018-06-12T13:49:36Z;2023-02-21T14:46:43Z;3246;3815
MDEwOlJlcG9zaXRvcnkyMTY0ODAwMQ==;https://github.com/akullpp/awesome-java;awesome-java;akullpp/awesome-java;35624;903;646;0;;2014-07-09T10:12:43Z;2023-02-26T11:55:37Z;118;118
MDEwOlJlcG9zaXRvcnkxNjM4ODMyNzk=;https://github.com/nektos/act;act;nektos/act;35621;740;629;52;Go;2019-01-02T19:53:43Z;2023-03-03T14:39:02Z;738;825
MDEwOlJlcG9zaXRvcnk4NTAzMTQ0Mg==;https://github.com/poteto/hiring-without-whiteboards;hiring-without-whiteboards;poteto/hiring-without-whiteboards;35403;1317;1158;0;JavaScript;2017-03-15T05:09:01Z;2023-02-10T22:26:01Z;0;0
MDEwOlJlcG9zaXRvcnk1MzIzODgxMw==;https://github.com/Homebrew/brew;brew;Homebrew/brew;35223;10206;8907;291;Ruby;2016-03-06T05:08:38Z;2023-03-05T16:11:33Z;3870;3905
MDEwOlJlcG9zaXRvcnkxNzE2NTY1OA==;https://github.com/apache/spark;spark;apache/spark;35135;40258;5;0;Scala;2014-02-25T08:00:08Z;2023-03-04T05:45:56Z;0;0
MDEwOlJlcG9zaXRvcnk2NjcwMDY=;https://github.com/videojs/video.js;video.js;videojs/video.js;35119;2974;1584;280;JavaScript;2010-05-14T18:45:10Z;2023-03-02T05:41:57Z;4569;4969
MDEwOlJlcG9zaXRvcnk0MjQ4OTgyOQ==;https://github.com/rust-lang/rustlings;rustlings;rust-lang/rustlings;35090;940;618;34;Rust;2015-09-15T02:25:18Z;2023-03-03T20:27:57Z;376;466
MDEwOlJlcG9zaXRvcnkxOTAzNTIy;https://github.com/php/php-src;php-src;php/php-src;35088;9384;1524;0;C;2011-06-16T01:52:25Z;2023-03-05T16:50:50Z;930;1291
MDEwOlJlcG9zaXRvcnk3MjQ5NTU3OQ==;https://github.com/go-gitea/gitea;gitea;go-gitea/gitea;35002;12729;11174;162;Go;2016-11-01T02:13:26Z;2023-03-05T15:40:50Z;8390;10390
MDEwOlJlcG9zaXRvcnkxMjgyMDUzNw==;https://github.com/slatedocs/slate;slate;slatedocs/slate;35001;926;291;28;SCSS;2013-09-13T22:15:24Z;2023-01-31T16:21:38Z;552;599
MDEwOlJlcG9zaXRvcnkzNTg2NjY5NA==;https://github.com/RocketChat/Rocket.Chat;Rocket.Chat;RocketChat/Rocket.Chat;34915;12884;9757;741;TypeScript;2015-05-19T07:36:09Z;2023-03-04T03:43:57Z;12070;15003
MDEwOlJlcG9zaXRvcnk3MDkwNTQ3OA==;https://github.com/floodsung/Deep-Learning-Papers-Reading-Roadmap;Deep-Learning-Papers-Reading-Roadmap;floodsung/Deep-Learning-Papers-Reading-Roadmap;34835;92;28;0;Python;2016-10-14T11:49:48Z;2022-02-07T08:21:30Z;4;52
MDEwOlJlcG9zaXRvcnk2MTg5MzM5OQ==;https://github.com/brillout/awesome-react-components;awesome-react-components;brillout/awesome-react-components;34829;346;293;0;;2016-06-24T15:19:33Z;2023-02-28T23:24:48Z;44;44
MDEwOlJlcG9zaXRvcnk5MDU2MzU4NQ==;https://github.com/chubin/cheat.sh;cheat.sh;chubin/cheat.sh;34804;151;122;0;Python;2017-05-07T21:40:56Z;2022-04-18T18:42:05Z;123;225
MDEwOlJlcG9zaXRvcnk3OTE2MjY4Mg==;https://github.com/laurent22/joplin;joplin;laurent22/joplin;34796;2704;1933;275;TypeScript;2017-01-16T21:49:41Z;2023-03-04T12:19:23Z;4853;5128
MDEwOlJlcG9zaXRvcnk2MTEzNzE1Mw==;https://github.com/evanw/esbuild;esbuild;evanw/esbuild;34757;342;207;234;Go;2016-06-14T16:08:50Z;2023-03-03T22:59:45Z;2327;2592
MDEwOlJlcG9zaXRvcnk1MjM5MTg1;https://github.com/quilljs/quill;quill;quilljs/quill;34744;573;236;82;JavaScript;2012-07-30T23:23:18Z;2023-01-14T00:23:21Z;1922;3164
MDEwOlJlcG9zaXRvcnkxNzIzNzg1MDM=;https://github.com/romkatv/powerlevel10k;powerlevel10k;romkatv/powerlevel10k;34734;188;127;30;Shell;2019-02-24T19:09:45Z;2023-03-03T16:01:19Z;1986;2015
MDEwOlJlcG9zaXRvcnk4MzExOTQzMQ==;https://github.com/apachecn/ailearning;ailearning;apachecn/ailearning;34734;528;475;2;Python;2017-02-25T08:53:02Z;2023-02-17T18:00:41Z;103;106
MDEwOlJlcG9zaXRvcnkxMDg3NjE2NDU=;https://github.com/nocodb/nocodb;nocodb;nocodb/nocodb;34707;1972;1677;90;TypeScript;2017-10-29T18:51:48Z;2023-03-05T13:46:26Z;1669;2030
MDEwOlJlcG9zaXRvcnkzMzI2MzExOA==;https://github.com/gorhill/uBlock;uBlock;gorhill/uBlock;34693;356;210;269;JavaScript;2015-04-01T17:51:11Z;2023-03-03T21:56:31Z;3438;3451
MDEwOlJlcG9zaXRvcnkyMTE2NjY=;https://github.com/nodejs/node-v0.x-archive;node-v0.x-archive;nodejs/node-v0.x-archive;34589;3796;218;0;;2009-05-27T16:29:46Z;2017-08-12T23:42:43Z;5845;6380
MDEwOlJlcG9zaXRvcnkxNjE0NDEw;https://github.com/FFmpeg/FFmpeg;FFmpeg;FFmpeg/FFmpeg;34557;381;16;0;C;2011-04-14T14:12:38Z;2023-03-05T11:21:45Z;0;0
MDEwOlJlcG9zaXRvcnkxOTExMTM3Mzk=;https://github.com/0voice/interview_internal_reference;interview_internal_reference;0voice/interview_internal_reference;34542;44;35;0;Python;2019-06-10T06:54:19Z;2023-03-04T09:50:17Z;18;45
MDEwOlJlcG9zaXRvcnk2MjgxMjI2MQ==;https://github.com/kelseyhightower/kubernetes-the-hard-way;kubernetes-the-hard-way;kelseyhightower/kubernetes-the-hard-way;34532;357;69;0;;2016-07-07T14:15:27Z;2021-05-02T06:11:57Z;290;371
MDEwOlJlcG9zaXRvcnkxMjk3MjI2Mw==;https://github.com/alvarotrigo/fullPage.js;fullPage.js;alvarotrigo/fullPage.js;34427;506;295;86;JavaScript;2013-09-20T11:58:29Z;2023-03-01T19:24:44Z;3830;3980
MDEwOlJlcG9zaXRvcnkxMDkzNDMwOTg=;https://github.com/serhii-londar/open-source-mac-os-apps;open-source-mac-os-apps;serhii-londar/open-source-mac-os-apps;34370;637;514;0;;2017-11-03T02:35:33Z;2022-10-31T08:54:04Z;138;178
MDEwOlJlcG9zaXRvcnk0NzM5NDc3Ng==;https://github.com/lerna/lerna;lerna;lerna/lerna;34310;1126;789;207;TypeScript;2015-12-04T09:36:55Z;2023-03-02T18:17:21Z;2070;2384
MDEwOlJlcG9zaXRvcnkzNzIxMjI0;https://github.com/nolimits4web/swiper;swiper;nolimits4web/swiper;34301;763;526;36;JavaScript;2012-03-14T19:11:45Z;2023-03-03T18:30:24Z;4609;4783
MDEwOlJlcG9zaXRvcnkxMzA2ODgwMTE=;https://github.com/meilisearch/meilisearch;meilisearch;meilisearch/meilisearch;34251;1469;1252;129;Rust;2018-04-23T11:45:28Z;2023-03-02T11:58:39Z;1304;1406
MDEwOlJlcG9zaXRvcnkyNjc4MzI5NQ==;https://github.com/Kong/kong;kong;Kong/kong;34209;5553;3958;128;Lua;2014-11-17T23:56:08Z;2023-03-04T15:02:59Z;3852;4058
MDEwOlJlcG9zaXRvcnkzNTk2OTA2MQ==;https://github.com/google/styleguide;styleguide;google/styleguide;34101;409;148;0;HTML;2015-05-20T19:18:59Z;2023-02-16T21:03:04Z;118;311
MDEwOlJlcG9zaXRvcnkxNDM3MDk1NQ==;https://github.com/sahat/hackathon-starter;hackathon-starter;sahat/hackathon-starter;34036;587;310;14;JavaScript;2013-11-13T17:24:12Z;2022-03-26T21:06:25Z;607;615
MDEwOlJlcG9zaXRvcnk0MjI4MzI4Nw==;https://github.com/preactjs/preact;preact;preactjs/preact;34003;2079;1439;180;JavaScript;2015-09-11T02:40:18Z;2023-03-02T23:08:39Z;1486;1631
MDEwOlJlcG9zaXRvcnkzNzc0MzI4;https://github.com/wg/wrk;wrk;wg/wrk;33978;126;0;0;C;2012-03-20T11:12:28Z;2021-02-07T07:13:05Z;257;380
MDEwOlJlcG9zaXRvcnkxMjg1NjU5Mzc=;https://github.com/iamadamdev/bypass-paywalls-chrome;bypass-paywalls-chrome;iamadamdev/bypass-paywalls-chrome;33952;193;131;33;JavaScript;2018-04-07T20:33:19Z;2023-02-19T19:05:20Z;998;998
MDEwOlJlcG9zaXRvcnkxMTE3MTU0OA==;https://github.com/nlohmann/json;json;nlohmann/json;33898;917;662;43;C++;2013-07-04T08:47:49Z;2023-03-05T13:12:18Z;2054;2098
MDEwOlJlcG9zaXRvcnkyMjk3NjQ0NjU=;https://github.com/Asabeneh/30-Days-Of-JavaScript;30-Days-Of-JavaScript;Asabeneh/30-Days-Of-JavaScript;33893;491;96;0;JavaScript;2019-12-23T14:07:40Z;2023-02-22T22:24:15Z;46;105
MDEwOlJlcG9zaXRvcnkyOTg4NzQ5OQ==;https://github.com/dkhamsing/open-source-ios-apps;open-source-ios-apps;dkhamsing/open-source-ios-apps;33802;842;732;37;;2015-01-26T23:32:34Z;2023-03-05T14:02:23Z;252;252
MDEwOlJlcG9zaXRvcnkxMDEzOTQzMzU=;https://github.com/ant-design/ant-design-pro;ant-design-pro;ant-design/ant-design-pro;33796;1395;925;26;TypeScript;2017-08-25T10:40:44Z;2023-02-20T06:41:01Z;8777;8992
MDEwOlJlcG9zaXRvcnkxMTU1MTUzOA==;https://github.com/koajs/koa;koa;koajs/koa;33714;810;466;0;JavaScript;2013-07-20T18:53:45Z;2023-01-02T06:55:07Z;848;884
MDEwOlJlcG9zaXRvcnk5MzkzNzU5;https://github.com/photonstorm/phaser;phaser;photonstorm/phaser;33706;2227;1562;134;JavaScript;2013-04-12T12:27:51Z;2023-03-03T18:54:02Z;3985;4066
MDEwOlJlcG9zaXRvcnkxNTkxNTI5MDQ=;https://github.com/jeecgboot/jeecg-boot;jeecg-boot;jeecgboot/jeecg-boot;33698;181;14;25;Java;2018-11-26T10:40:00Z;2023-03-05T03:29:47Z;3837;3897
MDEwOlJlcG9zaXRvcnk3MDE5ODg3NQ==;https://github.com/airbnb/lottie-android;lottie-android;airbnb/lottie-android;33659;679;592;44;Java;2016-10-06T22:42:42Z;2023-02-14T19:12:01Z;1521;1537
MDEwOlJlcG9zaXRvcnkxNzQwMzgwMzE=;https://github.com/react-hook-form/react-hook-form;react-hook-form;react-hook-form/react-hook-form;33577;2139;1774;508;TypeScript;2019-03-05T23:47:10Z;2023-03-05T12:17:46Z;3656;3658
MDEwOlJlcG9zaXRvcnk4ODU5NDc0;https://github.com/skylot/jadx;jadx;skylot/jadx;33536;428;368;27;Java;2013-03-18T17:08:21Z;2023-02-27T19:35:49Z;1062;1349
MDEwOlJlcG9zaXRvcnk0MTk4NjM2OQ==;https://github.com/pingcap/tidb;tidb;pingcap/tidb;33521;27618;22300;164;Go;2015-09-06T04:01:52Z;2023-03-05T13:17:11Z;11242;14218
MDEwOlJlcG9zaXRvcnk5NzU0OTgz;https://github.com/eugenp/tutorials;tutorials;eugenp/tutorials;33520;12932;9341;0;Java;2013-04-29T18:26:36Z;2023-03-05T15:14:48Z;633;654
